Year	Mo	Da	Ho	Lat	Lon	H	Mw	MwUnc	McModel2
1915	1	12	17	45.87	15.42	NaN	4.1	0.3	0
1915	1	13	6	42.01	13.53	NaN	7	0.3	1
1915	1	13	6	45.92	15.48	NaN	4.1	0.3	0
1915	1	13	16	41.98	13.6	NaN	4.8	0.3	0
1915	1	13	19	44.13	12.1	NaN	4.8	0.3	0
1915	1	13	20	41.98	13.6	NaN	4.8	0.3	0
1915	1	14	1	41.98	13.6	NaN	4.8	0.3	0
1915	1	14	16	41.77	12.72	NaN	4.3	0.3	0
1915	1	18	20	41.98	13.6	NaN	4.9	0.3	1
1915	1	18	22	47.18	7.5	NaN	3.5	0.3	0
1915	1	18	23	41.98	13.6	NaN	4.9	0.3	1
1915	1	21	12	41.92	13.23	NaN	4.7	0.3	0
1915	1	25	7	43.6	28.3	30	5	0.3	0
1915	1	27	1	38.5	20.6	15	6.1	0.3	1
1915	1	29	22	46.22	13.65	NaN	4.1	0.3	0
1915	2	5	2	46.33	9.2	NaN	3.5	0.3	0
1915	2	14	8	38.8	42.5	NaN	5.7	0.3	1
1915	2	14	12	46.85	8.55	NaN	3.9	0.3	1
1915	2	20	8	39.2	20.5	30	5.2	0.3	1
1915	2	22	0	45.77	15.22	11	4.7	0.3	0
1915	2	23	22	46.37	14.17	NaN	4.1	0.3	0
1915	2	28	12	37.7	43.1	NaN	5.5	0.3	0
1915	3	2	13	43.17	25.55	10	4.2	0.3	0
1915	3	15	11	43.01	12.89	NaN	4.9	0.3	1
1915	3	15	21	45.59	14.46	10	4.1	0.3	0
1915	3	26	23	43.08	12.46	NaN	4.6	0.3	0
1915	3	28	4	42.56	0.63	NaN	5.2	0.3	1
1915	3	28	17	35.3	-3	NaN	4	0.3	0
1915	4	1	5	40.5	44.5	35	5.1	0.3	0
1915	4	15	18	46.48	13.75	6	3.8	0.3	0
1915	5	19	4	37.62	39.47	10	5.5	0.3	0
1915	6	2	2	48.87	11.42	NaN	4.7	0.3	1
1915	6	4	17	39.1	21.4	4	5.9	0.3	1
1915	6	12	21	38.5	14.9	NaN	4.8	0.3	1
1915	6	13	14	48.33	8.99	11	3.8	0.3	0
1915	6	15	0	42.2	-2.5	NaN	4.6	0.3	0
1915	6	16	3	46.27	7.43	NaN	3.5	0.3	0
1915	6	20	14	41.98	13.6	NaN	4.8	0.3	0
1915	6	20	19	47.3	9.6	NaN	3.5	0.3	0
1915	6	24	5	35	24	36	5.2	0.3	1
1915	6	24	6	35	24	16	5	0.3	0
1915	6	24	21	46.95	8.62	NaN	3.5	0.3	0
1915	6	25	13	44.1	19.7	15	4.2	0.3	0
1915	6	26	13	46.95	8.62	NaN	3.9	0.3	1
1915	7	4	17	46.95	8.62	NaN	3.5	0.3	0
1915	7	6	11	41.97	12.95	NaN	4.8	0.3	0
1915	7	11	0	37	-18.5	NaN	6.2	0.3	0
1915	7	11	11	35.5	-11.8	NaN	6.3	0.3	0
1915	7	22	9	46.27	7.07	NaN	3.5	0.3	0
1915	8	7	15	38.5	20.5	12	6.3	0.3	1
1915	8	10	0	38.5	20.5	7	5.6	0.3	1
1915	8	10	2	38.5	20.5	16	6	0.3	1
1915	8	11	9	38.5	20.5	4	5.7	0.3	1
1915	8	11	9	38.5	20.5	6	5.3	0.3	1
1915	8	19	6	39	20	14	5.9	0.3	1
1915	8	25	2	46.1	7.06	NaN	4.6	0.3	1
1915	8	25	7	45.75	15.2	15	4.9	0.3	0
1915	9	11	8	38.1	15.7	NaN	4.8	0.3	0
1915	9	16	3	42.7	13	NaN	4.8	0.3	0
1915	10	9	21	45.4	21.1	NaN	4.3	0.3	1
1915	10	10	3	48.82	11.57	NaN	4.5	0.3	1
1915	10	10	4	48.87	11.35	NaN	4.2	0.3	1
1915	10	10	23	44.73	10.47	NaN	5	0.3	1
1915	10	11	10	45.42	21.13	NaN	3.5	0.3	0
1915	10	13	18	42.1	42.4	16	5	0.3	0
1915	10	16	23	45.5	26.6	10	3.9	0.3	0
1915	10	19	8	45.4	21.1	NaN	4.8	0.3	1
1915	10	23	8	46.3	7.57	NaN	3.5	0.3	0
1915	10	23	8	46.28	7.5	NaN	3.5	0.3	0
1915	10	24	7	46.3	7.5	NaN	3.5	0.3	0
1915	10	24	7	46.3	7.5	NaN	3.5	0.3	0
1915	10	27	0	45.5	21.1	NaN	4.6	0.3	1
1915	11	7	2	46.12	14.33	4	3.6	0.3	0
1915	11	11	3	42.53	12.65	NaN	4.7	0.3	0
1915	11	23	22	45.75	15.08	NaN	4.1	0.3	0
1915	12	6	4	41.87	-8.83	NaN	4.6	0.3	0
1915	12	25	6	36.47	36.14	10	5.4	0.3	0
1916	1	2	15	45.63	15.28	NaN	4.7	0.3	1
1916	1	6	4	47.38	16.75	NaN	3.5	0.3	0
1916	1	9	9	47	7.25	12	3.9	0.3	0
1916	1	14	19	52.85	-2.19	10	4.2	0.3	1
1916	1	17	6	41.3	22.5	5	4	0.3	0
1916	1	24	6	39.8	37.1	NaN	7.15	0.3	1
1916	1	26	7	45.4	24.6	21	6.4	0.3	1
1916	1	26	8	45.4	24.2	10	5.2	0.3	1
1916	1	26	8	45.4	24.2	15	5	0.3	1
1916	1	26	18	45.4	24.2	15	4.4	0.3	1
1916	2	1	1	45.2	24.3	10	3.9	0.3	0
1916	2	6	14	39	23.5	14	5.4	0.3	1
1916	2	8	2	46.05	14.5	11	4.7	0.3	1
1916	2	12	0	44.8	23.2	10	3.9	0.3	0
1916	2	23	11	45.57	24.27	NaN	3.5	0.3	0
1916	3	1	20	46.85	6.03	NaN	3.6	0.3	0
1916	3	9	4	35.5	-3.5	NaN	5.1	0.3	1
1916	3	10	0	46.12	7.03	NaN	3.5	0.3	0
1916	3	12	3	45.14	14.92	10	5.5	0.3	1
1916	3	12	3	44.83	15.88	17	4.8	0.3	1
1916	3	12	3	45.1	14.9	NaN	3.5	0.3	0
1916	3	15	21	46.07	15.48	11	4.1	0.3	0
1916	4	10	22	41.7	22	15	4.4	0.3	0
1916	4	22	4	42.29	13.4	NaN	5.1	0.3	1
1916	5	1	10	47.17	14.66	7	4.8	0.3	1
1916	5	8	16	43.5	18.8	34	4.1	0.3	0
1916	5	17	12	44.14	12.73	NaN	5.9	0.3	1
1916	5	20	18	47.9	-3.42	NaN	3.6	0.3	0
1916	5	20	22	38.2	23.2	28	5.4	0.3	0
1916	6	4	0	41.44	13.96	NaN	4.4	0.3	0
1916	7	3	23	38.81	15.23	NaN	4.9	0.3	1
1916	7	4	5	42.82	13.23	NaN	5	0.3	1
1916	7	14	20	45.2	14.8	20	5.3	0.3	1
1916	7	14	22	45.2	14.8	NaN	3.9	0.3	0
1916	7	15	2	46.13	14.75	19	3.7	0.3	0
1916	7	27	3	36.5	25.5	140	5.3	0.3	1
1916	7	27	18	44.1	10.5	NaN	4.8	0.3	0
1916	8	2	7	43.3	11	NaN	4.6	0.3	0
1916	8	15	7	44.17	12.92	NaN	4.9	0.3	1
1916	8	15	7	44.17	12.92	NaN	4.9	0.3	1
1916	8	15	8	44.17	12.92	NaN	4.7	0.3	0
1916	8	15	9	44.17	12.92	NaN	5	0.3	1
1916	8	15	13	44.17	12.92	NaN	5.1	0.3	1
1916	8	15	14	44.17	12.92	NaN	4.9	0.3	1
1916	8	15	14	44.17	12.92	NaN	4.6	0.3	0
1916	8	15	16	44.17	12.92	NaN	4.8	0.3	0
1916	8	15	17	44.17	12.92	NaN	4.8	0.3	0
1916	8	15	21	44.17	12.92	NaN	4.9	0.3	1
1916	8	16	6	43.8	12.8	NaN	4.7	0.3	0
1916	8	16	7	44.03	12.78	NaN	6.1	0.3	1
1916	8	16	8	44.17	12.92	NaN	5.1	0.3	1
1916	8	16	8	43.8	12.8	NaN	4.5	0.3	0
1916	8	16	9	44.17	12.92	NaN	4.8	0.3	0
1916	8	18	11	44.17	12.92	NaN	4.6	0.3	0
1916	8	18	16	44.17	12.92	NaN	4.7	0.3	0
1916	8	19	5	44.3	7.05	NaN	4.6	0.3	1
1916	8	21	10	44.17	12.92	NaN	4.5	0.3	0
1916	9	3	7	38.6	14.9	NaN	4.8	0.3	1
1916	9	7	15	42.83	12.57	NaN	4.6	0.3	0
1916	9	18	11	45.95	15.65	NaN	5.4	0.3	1
1916	9	24	5	45.95	15.65	NaN	5	0.3	0
1916	9	27	1	41.5	22.7	NaN	4.4	0.3	0
1916	9	27	15	38.8	23	6	5.7	0.3	1
1916	10	14	2	45.55	14.65	12	3.5	0.3	0
1916	10	16	0	46	15.6	8	4	0.3	0
1916	10	28	8	46.32	14.82	11	5.4	0.3	1
1916	10	28	20	40.1	44.1	20	5.2	0.3	0
1916	10	29	0	46.3	14.82	10	4	0.3	0
1916	10	30	0	46.3	14.8	10	5	0.3	1
1916	11	14	13	40.8	44.4	26	5.5	0.3	0
1916	11	16	6	42.65	13.17	NaN	5.5	0.3	1
1916	11	18	2	41.3	22.5	10	4.2	0.3	0
1916	11	20	23	46.23	14.75	13	4.2	0.3	0
1916	11	21	2	46.23	14.75	18	3.7	0.3	0
1916	11	21	20	46.23	14.75	14	4.2	0.3	0
1916	11	22	3	46.23	14.75	16	3.6	0.3	0
1916	11	24	8	46.23	14.75	11	3.8	0.3	0
1916	11	28	22	38.57	-0.95	NaN	5.2	0.3	1
1916	12	1	22	41.6	44.1	15	4.8	0.3	0
1917	1	8	1	44.02	11.92	NaN	4.8	0.3	0
1917	1	12	23	36.63	-3.67	NaN	4.6	0.3	0
1917	1	24	9	41.4	21.6	5	4	0.3	0
1917	1	25	10	41.2	20.7	NaN	4.4	0.3	0
1917	1	28	22	38.03	-1.27	NaN	5.2	0.3	1
1917	1	29	8	45.9	15.57	13	6.2	0.3	1
1917	1	29	8	45.9	15.57	NaN	4.1	0.3	0
1917	1	29	8	45.9	15.57	7	4.9	0.3	0
1917	1	29	9	45.9	15.57	10	5	0.3	0
1917	1	29	10	45.9	15.57	8	3.6	0.3	0
1917	1	29	10	45.9	15.57	19	5.3	0.3	1
1917	1	29	10	45.9	15.57	15	4.3	0.3	0
1917	1	29	13	45.9	15.57	NaN	3.7	0.3	0
1917	1	29	20	45.88	15.57	NaN	3.7	0.3	0
1917	1	29	21	45.9	15.57	16	4.9	0.3	0
1917	1	30	5	45.9	15.57	10	4.4	0.3	0
1917	1	31	3	45.9	15.57	NaN	4.1	0.3	0
1917	1	31	3	45.9	15.57	NaN	4.1	0.3	0
1917	2	5	20	45.9	15.57	NaN	3.7	0.3	0
1917	2	8	11	44.1	21.4	16	4.2	0.3	0
1917	2	9	6	44.2	21.2	10	3.9	0.3	0
1917	2	9	8	47	8.3	NaN	3.9	0.3	1
1917	2	10	18	46.88	8.23	NaN	3.5	0.3	0
1917	2	11	5	46.77	9.45	NaN	3.5	0.3	0
1917	2	15	20	45.9	15.57	5	4.4	0.3	0
1917	2	18	20	38.7	13.17	NaN	4.8	0.3	0
1917	2	20	8	45.9	15.57	NaN	3.7	0.3	0
1917	2	22	4	46.88	8.23	NaN	3.5	0.3	0
1917	2	22	4	42.8	18	7	4.3	0.3	0
1917	2	22	18	45.9	15.57	7	3.9	0.3	0
1917	2	23	17	42.3	17.8	15	4.2	0.3	0
1917	2	24	13	45.9	15.57	NaN	3.7	0.3	0
1917	2	26	1	45.5	15.25	NaN	5	0.3	1
1917	2	26	18	45.95	15.37	NaN	4.7	0.3	0
1917	2	26	19	47	9.1	NaN	3.9	0.3	1
1917	3	4	17	45.9	15.57	7	3.8	0.3	0
1917	3	10	17	41.9	36.9	NaN	5.3	0.3	0
1917	3	14	18	39.7	20.3	15	5.1	0.3	1
1917	3	15	20	46	26.5	130	5.9	0.3	1
1917	3	21	0	42.9	13.4	NaN	4.6	0.3	0
1917	3	25	22	45.95	14.83	7	3.8	0.3	0
1917	3	27	1	45.88	15.57	NaN	4.1	0.3	0
1917	4	3	20	46.62	10.38	NaN	3.5	0.3	1
1917	4	4	13	42	23	50	5.2	0.3	1
1917	4	10	2	45.83	15.43	20	5.1	0.3	1
1917	4	10	8	46.32	15.6	5	3.7	0.3	0
